discount,discountPercentage,discountedFee,fee,id,lab_id,test_name,test_type,lab_name
660,20,2640,3300,62538,9,Covid-19 Antibody IgG,Pathology,Excel Labs
700,20,2800,3500,62126,9,Covid-19 Antibody IgG & IgM,Pathology,Excel Labs
780,20,3120,3900,62539,9,Covid-19 Antibody IgM,Pathology,Excel Labs
730,20,2920,3650,62535,9,Covid-19 Antibody IgM,Pathology,Excel Labs
960,20,3840,4800,62528,9,COVID-19 PCR Qualitative,Pathology,Excel Labs
1247,20,4988,6235,62531,9,COVID-19 PCR Qualitative,Pathology,Excel Labs
900,20,3600,4500,62527,9,COVID-19 PCR Qualitative,Pathology,Excel Labs
900,20,3600,4500,62544,9,COVID-19 PCR Qualitative,Pathology,Excel Labs
1280,20,5120,6400,62552,9,COVID-19 PCR Qualitative,Pathology,Excel Labs
960,20,3840,4800,62550,9,COVID-19 PCR Qualitative,Pathology,Excel Labs
900,20,3600,4500,62549,9,COVID-19 PCR Qualitative,Pathology,Excel Labs
960,20,3840,4800,62529,9,COVID-19 PCR Qualitative,Pathology,Excel Labs
960,20,3840,4800,62537,9,COVID-19 PCR Qualitative.,Pathology,Excel Labs
960,20,3840,4800,62548,9,COVID-19 PCR Qualitative.,Pathology,Excel Labs
18,20,72,90,62101,9,CP for Dengue.,Pathology,Excel Labs
240,20,960,1200,62175,9,CPK,Pathology,Excel Labs
920,20,3680,4600,62076,9,"CPK, LDH, CKMB",Pathology,Excel Labs
260,20,1040,1300,62308,9,Cross Match,Pathology,Excel Labs
220,20,880,1100,62312,9,Cryptosporidium,Pathology,Excel Labs
590,20,2360,2950,62337,9,CSF for Culture,Pathology,Excel Labs
260,20,1040,1300,62452,9,CSF IgG,Pathology,Excel Labs
260,20,1040,1300,62453,9,CSF IgM,Pathology,Excel Labs
150,20,600,750,62310,9,CSF Protein,Pathology,Excel Labs
510,20,2040,2550,62061,9,CSF R.E,Pathology,Excel Labs
2600,20,10400,13000,62789,9,CT ABDOMEN AND PELVIS WITHOUT CONTRAST,Radiology,Excel Labs
3800,20,15200,19000,62755,9,CT SCAN ABDOMEN AND PELVIS WITH CONTRAST,Radiology,Excel Labs
3400,20,13600,17000,62752,9,CT SCAN ABDOMEN WITH CONTRAST,Radiology,Excel Labs
2300,20,9200,11500,62751,9,CT SCAN ABDOMEN WITHOUT CONTRAST,Radiology,Excel Labs
1960,20,7840,9800,62743,9,"CT SCAN ALL JOINTS 3-D WITHOUT CONTRAST (PLEASE
SPECIFY THE REGION IN REMARKS)",Radiology,Excel Labs
4900,20,19600,24500,62781,9,CT SCAN ANGIO UPPER EXTREMETY,Radiology,Excel Labs
4700,20,18800,23500,62780,9,CT SCAN ANGIOGRAM (ABDOMINAL AORTA AND PELVIS),Radiology,Excel Labs
4700,20,18800,23500,62766,9,CT SCAN ANGIOGRAM (EXTRACRANIAL/NECK/CAROTID),Radiology,Excel Labs
4700,20,18800,23500,62778,9,CT SCAN ANGIOGRAM (RENAL/MESNETERIC/HEPATIC),Radiology,Excel Labs
4700,20,18800,23500,62731,9,CT SCAN ANGIOGRAM (THORACIC AORTA AND CHEST),Radiology,Excel Labs
4140,20,16560,20700,62777,9,"CT SCAN AORTOGRAM RUNOFF (ABDOMEN,PELVIS AND
BILATERAL EXTREMITY)",Radiology,Excel Labs
4400,20,17600,22000,62757,9,"CT SCAN BIPHASIC, CCT LIVER (SPECIALLY FOR HCC)",Radiology,Excel Labs
3800,20,15200,19000,62725,9,CT SCAN BRAIN AND ORBITS WITH CONTRAST,Radiology,Excel Labs
2700,20,10800,13500,62726,9,CT SCAN BRAIN AND ORBITS WITHOUT CONTRAST,Radiology,Excel Labs
3900,20,15600,19500,62745,9,CT SCAN BRAIN CTV,Radiology,Excel Labs
2600,20,10400,13000,62722,9,CT SCAN BRAIN WITH CONTRAST,Radiology,Excel Labs
1500,20,6000,7500,62721,9,CT SCAN BRAIN WITHOUT CONTRAST,Radiology,Excel Labs
1500,20,6000,7500,62788,9,CT SCAN Calcium Scoring for coronary,Radiology,Excel Labs
4830,20,19320,24150,62759,9,CT SCAN CHEST  + LIVER TRIPHACE WITH CONTRAST,Radiology,Excel Labs
1840,20,7360,9200,62786,9,CT SCAN Chest  without contrast,Radiology,Excel Labs
5500,20,22000,27500,62749,9,CT SCAN CHEST & ABDOMEN + PELVIS WITH CONTRAST,Radiology,Excel Labs
4800,20,19200,24000,62782,9,CT SCAN CHEST & ABDOMEN WITH CONTRAST,Radiology,Excel Labs
3400,20,13600,17000,62747,9,CT SCAN CHEST & ABDOMEN WITHOUT CONTRAST,Radiology,Excel Labs
3700,20,14800,18500,62785,9,CT SCAN Chest + Upper Abdomen with Contrast,Radiology,Excel Labs
2100,20,8400,10500,62750,9,CT SCAN CHEST HIGH RESOLUTION (HRCT CHEST),Radiology,Excel Labs
3000,20,12000,15000,62746,9,CT SCAN CHEST THORAX WITH CONTRAST,Radiology,Excel Labs
5060,20,20240,25300,62756,9,"CT SCAN CHEST, ABDOMEN & PELVIS WITH & WITHOUT
CONTRAST",Radiology,Excel Labs
5700,20,22800,28500,62732,9,CT SCAN CORONARY ANGIO,Radiology,Excel Labs
1260,20,5040,6300,62758,9,CT SCAN CORONARY CALCIUM SCORING,Radiology,Excel Labs
120,20,480,600,62771,9,CT SCAN DUPLICATE FILM (PER COPY),Radiology,Excel Labs
3300,20,13200,16500,62734,9,CT SCAN FACE WITH CONTRAST,Radiology,Excel Labs
2100,20,8400,10500,62733,9,CT SCAN FACE WITHOUT CONTRAST,Radiology,Excel Labs
3800,20,15200,19000,62724,9,CT SCAN HEAD AND FACE WITH CONTRAST,Radiology,Excel Labs
2700,20,10800,13500,62723,9,CT SCAN HEAD AND FACE WITHOUT CONTRAST,Radiology,Excel Labs
3100,20,12400,15500,62728,9,CT SCAN HEAD AND NECK WITH CONTRAST,Radiology,Excel Labs
2000,20,8000,10000,62727,9,CT SCAN HEAD AND NECK WITHOUT CONTRAST,Radiology,Excel Labs
3100,20,12400,15500,62740,9,CT SCAN INNER EAR WITH CONTRAST,Radiology,Excel Labs
2060,20,8240,10300,62763,9,CT SCAN INNER EAR WITHOUT CONTRAST,Radiology,Excel Labs
3900,20,15600,19500,62741,9,CT SCAN INTRANCRANIAL ANGIOGRAM,Radiology,Excel Labs
1840,20,7360,9200,62787,9,CT SCAN KUB  without contrast,Radiology,Excel Labs
4400,20,17600,22000,62775,9,CT SCAN LIVER TRIPHACE (FOR TRANSPLANT DONER),Radiology,Excel Labs
4900,20,19600,24500,62762,9,CT SCAN LOWER EXTREMITY WITH CONTRAST,Radiology,Excel Labs
3680,20,14720,18400,62730,9,"CT SCAN LOWER LIMB WITHOUT CONTRAST (SPECIFY THE
REGION IN REMARKS)",Radiology,Excel Labs
3800,20,15200,19000,62739,9,CT SCAN NECK AND CHEST WITH CONTRAST,Radiology,Excel Labs
2800,20,11200,14000,62738,9,CT SCAN NECK AND CHEST WITHOUT CONTRAST,Radiology,Excel Labs
3100,20,12400,15500,62737,9,CT SCAN NECK WITH CONTRAST,Radiology,Excel Labs
2000,20,8000,10000,62736,9,CT SCAN NECK WITHOUT CONTRAST,Radiology,Excel Labs
5060,20,20240,25300,62761,9,"CT SCAN NECK, CHEST, ABDOMEN AND PELVIS WITH
CONTRAST",Radiology,Excel Labs
4260,20,17040,21300,62760,9,"CT SCAN NECK, CHEST, ABDOMEN AND PELVIS WITHOUT
CONTRAST",Radiology,Excel Labs
4400,20,17600,22000,62776,9,CT SCAN PANCREAS DYNAMIC 3 PHASE,Radiology,Excel Labs
3200,20,12800,16000,62773,9,CT SCAN PARANASAL SINUSES WITH CONTRAST,Radiology,Excel Labs
2100,20,8400,10500,62772,9,CT SCAN PARANASAL SINUSES WITHOUT CONTRAST ONLY,Radiology,Excel Labs
1240,20,4960,6200,62769,9,CT SCAN PELVIMETERY PLANNING,Radiology,Excel Labs
3300,20,13200,16500,62765,9,CT SCAN PELVIS WITH CONTRAST,Radiology,Excel Labs
2200,20,8800,11000,62764,9,CT SCAN PELVIS WITHOUT CONTRAST,Radiology,Excel Labs
3200,20,12800,16000,62748,9,CT SCAN PITUITARY FOSSA WITH CONTRAST,Radiology,Excel Labs
2100,20,8400,10500,62735,9,CT SCAN PITUITARY FOSSA WITHOUT CONTRAST,Radiology,Excel Labs
3900,20,15600,19500,62754,9,CT SCAN PULMONARY ANGIOGRAM WITH CONTRAST,Radiology,Excel Labs
3450,20,13800,17250,62753,9,"CT SCAN PULMONARY ANGIOGRAM+CHEST WITH
CONTRAST",Radiology,Excel Labs
4700,20,18800,23500,62779,9,CT SCAN RENAL ANGIOGRAM (FORE TRANSPLANT DONER),Radiology,Excel Labs
800,20,3200,4000,62770,9,CT SCAN REPORTING ONLY (PER STUDY),Radiology,Excel Labs
1840,20,7360,9200,62742,9,"CT SCAN SPINE WITHOUT CONTRAST (SPECIFY THE REGION
IN REMARKS)",Radiology,Excel Labs
1900,20,7600,9500,62744,9,CT SCAN THORAX WITHOUT CONTRAST,Radiology,Excel Labs
4400,20,17600,22000,62774,9,CT SCAN TRIPHASIC CCT LIVER (SPECIALLY FOR LIVER),Radiology,Excel Labs
4900,20,19600,24500,62729,9,CT SCAN UPPER LIMB WITH CONTRAST,Radiology,Excel Labs
3700,20,14800,18500,62768,9,CT SCAN UROGRAPHY WITH CONTRAST,Radiology,Excel Labs
1900,20,7600,9500,62767,9,CT SCAN UROGRAPHY WITHOUT CONTRAST ONLY,Radiology,Excel Labs
2580,20,10320,12900,62127,9,CT/NG Antigen Detection,Pathology,Excel Labs
590,20,2360,2950,62219,9,Culture of,Pathology,Excel Labs
640,20,2560,3200,62218,9,Culture of Fluid,Pathology,Excel Labs
580,20,2320,2900,62214,9,Culture of Swab,Pathology,Excel Labs
1940,20,7760,9700,62455,9,Cyclosporine,Pathology,Excel Labs
650,20,2600,3250,62338,9,Cytology,Pathology,Excel Labs
80,20,320,400,62525,9,Cytology Stain Per Slide,Pathology,Excel Labs
580,20,2320,2900,62347,9,D-Dimer,Pathology,Excel Labs
410,20,1640,2050,62495,9,Dengue NS-1,Pathology,Excel Labs
360,20,1440,1800,62562,9,Dengue NS-1 Antigen (By Elisa Method),Pathology,Excel Labs
360,20,1440,1800,62551,9,Dengue NS-1 Antigen (By Elisa Method),Pathology,Excel Labs
460,20,1840,2300,62114,9,Dengue Serology,Pathology,Excel Labs
900,20,3600,4500,62131,9,Dengue serology by ELISA,Pathology,Excel Labs
300,20,1200,1500,62563,9,Dengue Virus IgG (By Elisa Method),Pathology,Excel Labs
300,20,1200,1500,62560,9,Dengue Virus IgG (By Elisa Method),Pathology,Excel Labs
300,20,1200,1500,62564,9,Dengue Virus IgM (By Elisa Method),Pathology,Excel Labs
300,20,1200,1500,62350,9,Dengue Virus IgM (By Elisa Method),Pathology,Excel Labs
860,20,3440,4300,62783,9,Dexa Scan,Radiology,Excel Labs
640,20,2560,3200,62225,9,DHEA-SO4,Pathology,Excel Labs
520,20,2080,2600,62348,9,Digoxin (Lanoxin),Pathology,Excel Labs
170,20,680,850,62140,9,Direct Bilirubin,Pathology,Excel Labs
1060,20,4240,5300,62589,9,Doppler Abdominal Aorta and llic Vessels,Radiology,Excel Labs
920,20,3680,4600,62586,9,Doppler Fetal Umbilical Artery and MCA Ltd,Radiology,Excel Labs
1060,20,4240,5300,62592,9,Doppler IVC and Renal Veins,Radiology,Excel Labs
1060,20,4240,5300,62583,9,Doppler Lower Extremity Arterial Both,Radiology,Excel Labs
860,20,3440,4300,62582,9,Doppler Lower Extremity Arterial Single,Radiology,Excel Labs
1060,20,4240,5300,62585,9,Doppler Lower Extremity Vein Maping,Radiology,Excel Labs
1060,20,4240,5300,62579,9,Doppler Lower Extremity Venous Both,Radiology,Excel Labs
860,20,3440,4300,62578,9,Doppler Lower Extremity Venous Single,Radiology,Excel Labs
1060,20,4240,5300,62590,9,Doppler Mesenteric Vessels,Radiology,Excel Labs
1060,20,4240,5300,62591,9,Doppler Portal and Hepatic Veins,Radiology,Excel Labs
1020,20,4080,5100,62575,9,Doppler Renal Artey Stenosis Evaluation,Radiology,Excel Labs
1060,20,4240,5300,62581,9,Doppler Upper Extremity Arterial Both,Radiology,Excel Labs
860,20,3440,4300,62580,9,Doppler Upper Extremity Arterial Single,Radiology,Excel Labs
1060,20,4240,5300,62584,9,Doppler Upper Extremity Vein Maping,Radiology,Excel Labs
1060,20,4240,5300,62577,9,Doppler Upper Extremity Venous Both,Radiology,Excel Labs
860,20,3440,4300,62576,9,Doppler Upper Extremity Venous Single,Radiology,Excel Labs
650,20,2600,3250,62540,9,E-Cadherin,Pathology,Excel Labs
590,20,2360,2950,62341,9,Ear Swab Culture,Pathology,Excel Labs
890,20,3560,4450,62494,9,Echinococcus IgG,Pathology,Excel Labs
1840,20,7360,9200,62110,9,ENA Profile,Pathology,Excel Labs
780,20,3120,3900,62395,9,Endomysial IgA,Pathology,Excel Labs
4000,20,16000,20000,62100,9,"ER, PR, HER2 Neu",Pathology,Excel Labs
130,20,520,650,62146,9,ESR,Pathology,Excel Labs
40,20,160,200,62507,9,Estimated Glomerular Filtration Rate,Pathology,Excel Labs
530,20,2120,2650,62176,9,Estradiol,Pathology,Excel Labs
3220,20,12880,16100,62354,9,Estrogen Progesterone Receptor,Pathology,Excel Labs
2090,20,8360,10450,62352,9,Estrogen Receptor,Pathology,Excel Labs
1850,20,7400,9250,62383,9,Everolimus (Certican),Pathology,Excel Labs
2350,20,9400,11750,62128,9,Extended Health Screening Package,Pathology,Excel Labs
920,20,3680,4600,62267,9,F.D.P.,Pathology,Excel Labs
1885,20,7540,9425,62385,9,Factor V Leiden,Pathology,Excel Labs
480,20,1920,2400,62179,9,Ferritin,Pathology,Excel Labs
510,20,2040,2550,62180,9,Fibrinogen,Pathology,Excel Labs
290,20,1160,1450,62306,9,Fluid A/G Ratio,Pathology,Excel Labs
940,20,3760,4700,62433,9,Fluid ADA (Adenosine Deaminase),Pathology,Excel Labs
170,20,680,850,62305,9,Fluid Albumin,Pathology,Excel Labs
290,20,1160,1450,62303,9,Fluid Amylase,Pathology,Excel Labs
160,20,640,800,62066,9,Fluid for Cell Count,Pathology,Excel Labs
170,20,680,850,62266,9,Fluid for Crystals,Pathology,Excel Labs
200,20,800,1000,62456,9,Fluid For Fungal Hyphae,Pathology,Excel Labs
160,20,640,800,62322,9,Fluid Glucose,Pathology,Excel Labs
190,20,760,950,62320,9,Fluid LDH,Pathology,Excel Labs
400,20,1600,2000,62454,9,Fluid Lipase,Pathology,Excel Labs
130,20,520,650,62321,9,Fluid pH,Pathology,Excel Labs
160,20,640,800,62265,9,Fluid Protein,Pathology,Excel Labs
480,20,1920,2400,62064,9,Fluid R.E,Pathology,Excel Labs
170,20,680,850,62273,9,Fluid RBC,Pathology,Excel Labs
970,20,3880,4850,62349,9,FNA Cytology,Pathology,Excel Labs
480,20,1920,2400,62177,9,Folic Acid,Pathology,Excel Labs
1130,20,4520,5650,62097,9,Free Androgen Index,Pathology,Excel Labs
550,20,2200,2750,62182,9,Free T-3,Pathology,Excel Labs
550,20,2200,2750,62183,9,Free T-4,Pathology,Excel Labs
930,20,3720,4650,62388,9,Free Testosterone,Pathology,Excel Labs
420,20,1680,2100,62458,9,Fresh Frozen Plasma (Fresh),Pathology,Excel Labs
830,20,3320,4150,62459,9,Fresh Frozen Plasma (STORED),Pathology,Excel Labs
470,20,1880,2350,62181,9,FSH,Pathology,Excel Labs
700,20,2800,3500,62124,9,G6PD Quantitative,Pathology,Excel Labs
190,20,760,950,62184,9,Gamma GT,Pathology,Excel Labs
410,20,1640,2050,62125,9,GCT Screening with 50g,Pathology,Excel Labs
1700,20,6800,8500,62115,9,Gene Xpert TB Assay,Pathology,Excel Labs
130,20,520,650,62489,9,Giemsa,Pathology,Excel Labs
840,20,3360,4200,62392,9,Gliadin (Deamidated) IgA,Pathology,Excel Labs
840,20,3360,4200,62393,9,Gliadin (Deamidated) IgG,Pathology,Excel Labs
280,20,1120,1400,62323,9,Globulin,Pathology,Excel Labs
120,20,480,600,62152,9,Glucose (2Hrs) Post Dinner,Pathology,Excel Labs
130,20,520,650,62151,9,Glucose (2Hrs) Post Lunch,Pathology,Excel Labs
100,20,400,500,62149,9,Glucose (Fasting),Pathology,Excel Labs
120,20,480,600,62153,9,Glucose (R) Pre Dinner,Pathology,Excel Labs
120,20,480,600,62154,9,Glucose (R) Pre Lunch,Pathology,Excel Labs
100,20,400,500,62150,9,Glucose (Random),Pathology,Excel Labs
130,20,520,650,62148,9,Glucose 2hrpp,Pathology,Excel Labs
130,20,520,650,62147,9,Glucose Random 1 Hr,Pathology,Excel Labs
490,20,1960,2450,62068,9,Glucose Tolerance Test (100g),Pathology,Excel Labs
470,20,1880,2350,62109,9,Glucose Tolerance Test (75g),Pathology,Excel Labs
470,20,1880,2350,62185,9,Glycosylated Hb (HbA1C),Pathology,Excel Labs
160,20,640,800,62486,9,GMS,Pathology,Excel Labs
180,20,720,900,62324,9,Gram Stain,Pathology,Excel Labs
580,20,2320,2900,62226,9,Growth Hormone,Pathology,Excel Labs
1320,20,5280,6600,62444,9,H. Pylori (Stool) Antigen-Quantitative,Pathology,Excel Labs
650,20,2600,3250,62377,9,H. Pylori IgG (Quantitative),Pathology,Excel Labs
300,20,1200,1500,62503,9,Hair for Fungal Hyphae,Pathology,Excel Labs
700,20,2800,3500,62355,9,Hb Abnormality Evaluation and Consultation,Pathology,Excel Labs
970,20,3880,4850,62104,9,HBsAg & HCVAb,Pathology,Excel Labs
2240,20,8960,11200,62375,9,HBV DNA Qualitative Assay,Pathology,Excel Labs
3120,20,12480,15600,62546,9,HBV DNA Quantitative Assay,Pathology,Excel Labs
3120,20,12480,15600,62356,9,HBV DNA Quantitative Assay,Pathology,Excel Labs
560,20,2240,2800,62157,9,HCV Ab,Pathology,Excel Labs
1720,20,6880,8600,62145,9,HCV RNA Qualitative Assay,Pathology,Excel Labs
1880,20,7520,9400,62545,9,HCV RNA Quantitative Assay,Pathology,Excel Labs
1920,20,7680,9600,62248,9,HCV RNA Quantitative Assay,Pathology,Excel Labs
190,20,760,950,62136,9,HDL Cholesterol,Pathology,Excel Labs
130,20,520,650,62466,9,Hematocrit,Pathology,Excel Labs
130,20,520,650,62465,9,Hemoglobin,Pathology,Excel Labs
200,20,800,1000,62380,9,Hemopoietic Progenitor Cells,Pathology,Excel Labs
640,20,2560,3200,62373,9,Hep A Virus IgG,Pathology,Excel Labs
600,20,2400,3000,62351,9,Hep A Virus IgM,Pathology,Excel Labs
620,20,2480,3100,62318,9,Hep B Core IgM,Pathology,Excel Labs
640,20,2560,3200,62319,9,Hep B Core Total,Pathology,Excel Labs
520,20,2080,2600,62302,9,Hep B Surface Antibody,Pathology,Excel Labs
620,20,2480,3100,62301,9,Hep Be Antibody,Pathology,Excel Labs
620,20,2480,3100,62353,9,Hep Be Antigen,Pathology,Excel Labs
420,20,1680,2100,62156,9,Hep Bs Ag (Qualitative),Pathology,Excel Labs
3010,20,12040,15050,62077,9,Hep. B Profile,Pathology,Excel Labs
920,20,3680,4600,62467,9,Hepatitis Delta Virus (HDV) Antibodies,Pathology,Excel Labs
820,20,3280,4100,62501,9,Hepatitis E virus IgG,Pathology,Excel Labs
820,20,3280,4100,62227,9,Hepatitis E virus IgM,Pathology,Excel Labs
1600,20,6400,8000,62074,9,"HepB, HCV, HIV",Pathology,Excel Labs
470,20,1880,2350,62228,9,High Sensitive CRP,Pathology,Excel Labs
550,20,2200,2750,62201,9,High Sensitive Troponin I,Pathology,Excel Labs
680,20,2720,3400,62202,9,HIV Antigen/Antibody I&II,Pathology,Excel Labs
3240,20,12960,16200,62130,9,HIV Confirmatory Assay (Qualitative),Pathology,Excel Labs
2400,20,9600,12000,62543,9,HIV-1 by PCR,Pathology,Excel Labs
570,20,2280,2850,62357,9,Homocysteine,Pathology,Excel Labs
1580,20,6320,7900,62720,9,HSG Procedure,Radiology,Excel Labs
490,20,1960,2450,62206,9,HSV I/II IgM,Pathology,Excel Labs
970,20,3880,4850,62511,9,HVS C/S with procedure,Pathology,Excel Labs
590,20,2360,2950,62344,9,HVS for Culture,Pathology,Excel Labs
350,20,1400,1750,62207,9,ICT MP,Pathology,Excel Labs
400,20,1600,2000,62208,9,ICT TB,Pathology,Excel Labs
300,20,1200,1500,62335,9,IgA,Pathology,Excel Labs
1340,20,5360,6700,62078,9,"IgA, IgE, IgG, IgM",Pathology,Excel Labs
510,20,2040,2550,62186,9,IgE,Pathology,Excel Labs
290,20,1160,1450,62334,9,IgG,Pathology,Excel Labs
300,20,1200,1500,62333,9,IgM,Pathology,Excel Labs
650,20,2600,3250,62397,9,IHC-AE1/AE3,Pathology,Excel Labs
650,20,2600,3250,62398,9,IHC-AFP (Alpha Feto Protein),Pathology,Excel Labs
650,20,2600,3250,62418,9,IHC-ASMA,Pathology,Excel Labs
470,20,1880,2350,62471,9,IHC-BCL-2,Pathology,Excel Labs
570,20,2280,2850,62399,9,IHC-bHCG,Pathology,Excel Labs
470,20,1880,2350,62472,9,IHC-CA125,Pathology,Excel Labs
650,20,2600,3250,62400,9,IHC-Calritinin,Pathology,Excel Labs
650,20,2600,3250,62401,9,IHC-CD-10,Pathology,Excel Labs
650,20,2600,3250,62402,9,IHC-CD-117,Pathology,Excel Labs
650,20,2600,3250,62403,9,IHC-CD-15,Pathology,Excel Labs
650,20,2600,3250,62470,9,IHC-CD-2,Pathology,Excel Labs
650,20,2600,3250,62404,9,IHC-CD-20,Pathology,Excel Labs
650,20,2600,3250,62405,9,IHC-CD-3,Pathology,Excel Labs
650,20,2600,3250,62406,9,IHC-CD-30,Pathology,Excel Labs
960,20,3840,4800,62407,9,IHC-CD-34,Pathology,Excel Labs
650,20,2600,3250,62408,9,IHC-CD-45,Pathology,Excel Labs
650,20,2600,3250,62409,9,IHC-CD-5,Pathology,Excel Labs
650,20,2600,3250,62410,9,IHC-CD-56,Pathology,Excel Labs
650,20,2600,3250,62411,9,IHC-CD-66e (CEA),Pathology,Excel Labs
650,20,2600,3250,62469,9,IHC-CD-68,Pathology,Excel Labs
650,20,2600,3250,62412,9,IHC-CD-99,Pathology,Excel Labs
580,20,2320,2900,62427,9,IHC-CDX2,Pathology,Excel Labs
470,20,1880,2350,62413,9,IHC-Chromogranin,Pathology,Excel Labs
420,20,1680,2100,62473,9,IHC-CHROMOGRANIN,Pathology,Excel Labs
650,20,2600,3250,62414,9,IHC-CK20,Pathology,Excel Labs
650,20,2600,3250,62415,9,IHC-CK7,Pathology,Excel Labs
470,20,1880,2350,62474,9,IHC-CyclinD 1,Pathology,Excel Labs
650,20,2600,3250,62417,9,IHC-Desmin,Pathology,Excel Labs
650,20,2600,3250,62416,9,IHC-EMA,Pathology,Excel Labs
650,20,2600,3250,62419,9,IHC-GFAP,Pathology,Excel Labs
470,20,1880,2350,62476,9,IHC-HEP PAR1,Pathology,Excel Labs
1760,20,7040,8800,62428,9,IHC-HER2 Neu,Pathology,Excel Labs
470,20,1880,2350,62475,9,IHC-HMB 45,Pathology,Excel Labs
650,20,2600,3250,62358,9,IHC-Immuno Stain (One Only),Pathology,Excel Labs
460,20,1840,2300,62533,9,IHC-Immunohisto IHCPR,Pathology,Excel Labs
470,20,1880,2350,62477,9,IHC-INHIBIN,Pathology,Excel Labs
470,20,1880,2350,62478,9,IHC-KAPA LCHAIN,Pathology,Excel Labs
650,20,2600,3250,62420,9,IHC-KAPPA,Pathology,Excel Labs
470,20,1880,2350,62479,9,IHC-Ki-67 (MIB-1),Pathology,Excel Labs
650,20,2600,3250,62421,9,IHC-LAMBDA,Pathology,Excel Labs
470,20,1880,2350,62481,9,IHC-MELAN-A,Pathology,Excel Labs
470,20,1880,2350,62480,9,IHC-MYOGENIN,Pathology,Excel Labs
1230,20,4920,6150,62361,9,IHC-Needle Biopsy With IHC,Pathology,Excel Labs
650,20,2600,3250,62482,9,IHC-P-63,Pathology,Excel Labs
650,20,2600,3250,62422,9,IHC-PSA,Pathology,Excel Labs
650,20,2600,3250,62423,9,IHC-RCC (Renal cell carcinoma marker),Pathology,Excel Labs
650,20,2600,3250,62424,9,IHC-S-100 Protein,Pathology,Excel Labs
470,20,1880,2350,62483,9,IHC-Synaptophysin,Pathology,Excel Labs
470,20,1880,2350,62484,9,IHC-TdT,Pathology,Excel Labs
650,20,2600,3250,62425,9,IHC-TTF-1 (Thyroid Transcription Factor 1),Pathology,Excel Labs
650,20,2600,3250,62426,9,IHC-Vimentin,Pathology,Excel Labs
470,20,1880,2350,62526,9,IHC-WT1,Pathology,Excel Labs
260,20,1040,1300,62437,9,Immature Platelets Fraction,Pathology,Excel Labs
180,20,720,900,62332,9,India Ink for CSF,Pathology,Excel Labs
360,20,1440,1800,62209,9,Indirect Bilirubin,Pathology,Excel Labs
